,pin,place,state,latitude,longitude,accuracy
1916,242230,Ahmadpur,Uttar Pradesh,29.6344,77.4111,4.0
1917,242234,Dadraul,Uttar Pradesh,29.6344,77.4111,0.0
1918,242302,Jaitipur,Uttar Pradesh,27.9833,79.5833,4.0
1919,242303,Bajhera,Uttar Pradesh,27.9833,79.6583,0.0
1920,242307,Tilhar,Uttar Pradesh,27.9833,79.7333,4.0
1921,242310,Jalapur,Uttar Pradesh,27.9833,79.6583,0.0
1922,242311,Laxmipur,Uttar Pradesh,27.9833,79.6583,0.0
1923,243001,Sadar Bazar,Uttar Pradesh,28.1759,79.263,0.0
1924,243002,Izat Nagar,Uttar Pradesh,28.1759,79.263,0.0
1925,243122,Izatnagar,Uttar Pradesh,28.3833,79.4167,4.0
1926,243123,Nakatia Nala,Uttar Pradesh,28.3833,79.4167,0.0
1927,243127,T M Icha,Uttar Pradesh,28.3833,79.4167,0.0
1928,243201,Baheri,Uttar Pradesh,28.7833,79.5,4.0
1929,243203,Deorania (B),Uttar Pradesh,28.5667,79.3917,0.0
1930,243206,Gaini,Uttar Pradesh,28.35,79.2833,4.0
1931,243403,Chanchali,Uttar Pradesh,28.1759,79.263,0.0
1932,243503,Faridpur,Uttar Pradesh,28.2167,79.55,4.0
1933,243506,Fatehganj East,Uttar Pradesh,28.2167,79.55,0.0
1934,243601,Patiali Saraj,Uttar Pradesh,27.97,79.1233,0.0
1935,243621,Usawan,Uttar Pradesh,27.97,79.1233,0.0
1936,243635,Dataganj,Uttar Pradesh,28.0333,79.4,4.0
1937,243636,Kachla,Uttar Pradesh,28.0083,79.0917,0.0
1938,243637,Kakrala,Uttar Pradesh,27.9,79.2,4.0
1939,243638,Sahaswan,Uttar Pradesh,28.0833,78.75,4.0
1940,243639,Ujhani,Uttar Pradesh,28.0167,79.0167,4.0
1941,243641,Usehat,Uttar Pradesh,27.8167,79.25,4.0
1942,244001,Xxiv B Pac,Uttar Pradesh,29.0889,78.6778,0.0
1943,244102,Pakbara,Uttar Pradesh,29.0889,78.6778,0.0
1944,244225,Bachraon,Uttar Pradesh,28.85,78.2333,0.0
1945,244235,Gajraula,Uttar Pradesh,28.85,78.2333,4.0
1946,244236,Rajjabpur,Uttar Pradesh,28.85,78.2333,0.0
1947,244241,Hasanpur (Moradabad),Uttar Pradesh,28.85,78.2333,0.0
1948,244242,Ujhari,Uttar Pradesh,28.85,78.2333,0.0
1949,244255,Rahta,Uttar Pradesh,28.85,78.2333,0.0
1950,244302,Deepasarai,Uttar Pradesh,29.0889,78.6778,0.0
1951,244502,Aghwanpur,Uttar Pradesh,29.0889,78.6778,0.0
1952,244601,Thakurdwara,Uttar Pradesh,29.2,78.85,4.0
1953,244711,Maulekhal,Uttaranchal,29.2167,78.95,0.0
1954,244713,Kashipur,Uttaranchal,29.2167,78.95,4.0
1955,244714,Sugar Mill Kashipur,Uttaranchal,29.2167,78.95,0.0
1956,244715,Ram Nagar,Uttaranchal,29.2167,78.95,0.0
1957,244716,R.T.C. Mempur,Uttaranchal,29.2167,78.95,0.0
1958,244717,Sugar Factory Nadehi,Uttaranchal,29.2167,78.95,0.0
1959,244901,C & M Stores,Uttar Pradesh,29.0889,78.6778,0.0
1960,244925,Tanda (Rampur),Uttar Pradesh,29.0889,78.6778,0.0
1961,245101,Hapur,Uttar Pradesh,28.7167,77.7833,4.0
1962,245102,Industrial Estate Hapur,Uttar Pradesh,28.7167,77.7833,0.0
1963,245201,Babugarh,Uttar Pradesh,28.7167,77.85,4.0
1964,245205,Garhmuktehswar,Uttar Pradesh,28.7167,77.85,0.0
1965,245208,Bahadurgarh,Uttar Pradesh,28.7167,77.85,0.0
1966,245402,B B Bagar,Uttar Pradesh,28.7167,77.8167,0.0
1967,245407,Lakhaoti,Uttar Pradesh,28.7167,77.8167,0.0
1968,245411,Saidpur (Bulandshahr),Uttar Pradesh,28.7167,77.8167,0.0
1969,246001,Pauri Ho,Uttaranchal,29.8718,78.8233,0.0
1970,246113,Kaljikhal,Uttaranchal,29.903,78.7458,0.0
1971,246121,Bhirgukhal,Uttaranchal,29.903,78.7458,0.0
1972,246122,Chelusain (Cpo A.1997),Uttaranchal,29.903,78.7458,0.0
1973,246123,Chipalghat,Uttaranchal,29.903,78.7458,0.0
1974,246125,Dehal Chauri,Uttaranchal,29.903,78.7458,0.0
1975,246126,Dev Rajkhal (Cpo A 1987),Uttaranchal,29.903,78.7458,0.0
1976,246130,Chakisain,Uttaranchal,29.9,78.8167,0.0
1977,246131,Ekeshwar,Uttaranchal,29.9,78.8167,0.0
1978,246132,Rithakhal,Uttaranchal,29.9,78.8167,4.0
1979,246142,Kalagarh,Uttaranchal,29.5,78.75,4.0
1980,246144,Kanda Khal,Uttaranchal,29.5,78.75,0.0
1981,246146,Kanskhet,Uttaranchal,29.5,78.75,0.0
1982,246147,Khirshn,Uttaranchal,29.5,78.75,0.0
1983,246148,Kot,Uttaranchal,29.5,78.75,0.0
1984,246149,Lawali,Uttaranchal,29.5,78.75,0.0
1985,246155,Lansdowne Ho.,Uttaranchal,29.903,78.7458,0.0
1986,246161,Nainidada,Uttaranchal,29.903,78.7458,0.0
1987,246162,Naugaon Khal,Uttaranchal,29.903,78.7458,0.0
1988,246163,Mawadhar,Uttaranchal,29.903,78.7458,0.0
1989,246164,Pabua,Uttaranchal,29.903,78.7458,0.0
1990,246165,Paidul,Uttaranchal,29.903,78.7458,0.0
1991,246166,Parsundakhal,Uttaranchal,29.903,78.7458,0.0
1992,246167,Pattisain,Uttaranchal,29.903,78.7458,0.0
1993,246168,Paukhal (Cpo A.1884),Uttaranchal,29.903,78.7458,0.0
1994,246169,Porhra,Uttaranchal,29.903,78.7458,0.0
1995,246170,Rikhani Khal,Uttaranchal,30.106,78.7082,0.0
1996,246171,Rudra Prayag,Uttaranchal,30.106,78.7082,0.0
1997,246172,Satpuri,Uttaranchal,30.106,78.7082,0.0
1998,246173,Sillogl,Uttaranchal,30.106,78.7082,0.0
1999,246174,Srinagar,Uttaranchal,30.2167,78.7833,4.0
2000,246175,Naithana,Uttaranchal,30.106,78.7082,0.0
2001,246176,Toli,Uttaranchal,29.9953,78.6331,4.0
2002,246177,Vedikhal,Uttaranchal,30.106,78.7082,0.0
2003,246185,Bughani,Uttaranchal,29.903,78.7458,0.0
2004,246186,Devprayag,Uttaranchal,29.903,78.7458,0.0
2005,246188,Adheriya Khal,Uttaranchal,29.903,78.7458,0.0
2006,246189,Dabri (Cpo A 2757),Uttaranchal,29.903,78.7458,0.0
2007,246191,Padampur (Cpo A-3606),Uttaranchal,29.903,78.7458,0.0
2008,246192,Kalaghati,Uttaranchal,29.903,78.7458,0.0
2009,246193,Jailhari Khal,Uttaranchal,29.903,78.7458,0.0
2010,246275,Baijraq,Uttaranchal,29.8718,78.8233,0.0
2011,246276,Bironkhal,Uttaranchal,29.8718,78.8233,0.0
2012,246277,Dhumakot,Uttaranchal,29.8718,78.8233,0.0
2013,246278,Syunsi Nagar (Cpo A 1914),Uttaranchal,29.8718,78.8233,0.0
2014,246280,Dingoli Khal,Uttaranchal,29.8718,78.8233,0.0
2015,246281,Yamkeshwar,Uttaranchal,29.8718,78.8233,0.0
2016,246285,Thalisain,Uttaranchal,29.8718,78.8233,0.0
2017,246401,Gopeswar Ho.,Uttaranchal,30.1275,79.0911,0.0
2018,246419,Bhiri,Uttaranchal,30.1275,79.0911,0.0
2019,246421,Agustmuni,Uttaranchal,30.425,79.2083,0.0
2020,246422,Badrinath (Sasonal),Uttaranchal,30.425,79.2083,0.0
2021,246423,Bampa (Seasonal),Uttaranchal,30.425,79.2083,0.0
2022,246424,Chamoli,Uttaranchal,30.4,79.35,4.0
2023,246425,Chandrapuri,Uttaranchal,30.45,79.0667,4.0
2024,246426,Chhinka,Uttaranchal,30.425,79.2083,0.0
2025,246427,Debai,Uttaranchal,30.425,79.2083,0.0
2026,246428,Gairsain,Uttaranchal,30.425,79.2083,0.0
2027,246429,Gauchar,Uttaranchal,30.425,79.2083,0.0
2028,246431,Mehal Chunri,Uttaranchal,30.25,79.4667,0.0
2029,246435,Ghat,Uttaranchal,30.25,79.4667,4.0
2030,246437,Vidhya Peeth,Uttaranchal,30.25,79.4667,0.0
2031,246438,Gholtir,Uttaranchal,30.25,79.4667,0.0
2032,246439,Guptakashi,Uttaranchal,30.25,79.4667,0.0
2033,246440,Adibadri,Uttaranchal,30.2917,79.5667,0.0
2034,246441,Gwaldam,Uttaranchal,30.0167,79.5667,4.0
2035,246442,Jakhani,Uttaranchal,30.2917,79.5667,0.0
2036,246443,Joshimath,Uttaranchal,30.5667,79.5667,4.0
2037,246444,Karan Prayag,Uttaranchal,30.2917,79.5667,0.0
2038,246446,Langasu,Uttaranchal,30.2917,79.5667,0.0
2039,246447,Malari (Seasonal),Uttaranchal,30.2917,79.5667,0.0
2040,246448,Maikoti,Uttaranchal,30.2917,79.5667,0.0
2041,246449,Nand Prayag,Uttaranchal,30.2917,79.5667,0.0
2042,246450,Sonla,Uttaranchal,30.1275,79.0911,0.0
2043,246452,Nauli,Uttaranchal,30.1275,79.0911,0.0
2044,246453,Nalgaon,Uttaranchal,30.1275,79.0911,0.0
2045,246455,Narain Bazar,Uttaranchal,30.1275,79.0911,0.0
2046,246456,Kedar Khal,Uttaranchal,30.1275,79.0911,0.0
2047,246458,Maithana,Uttaranchal,30.1275,79.0911,0.0
2048,246469,Okhimath,Uttaranchal,30.1275,79.0911,0.0
2049,246470,Palla Bazar,Uttaranchal,29.7856,78.3482,0.0
2050,246471,Phata,Uttaranchal,29.7856,78.3482,0.0
2051,246472,Pipalkoti,Uttaranchal,29.8211,78.6797,4.0
2052,246473,Pokhari Nagnath,Uttaranchal,29.7856,78.3482,0.0
2053,246474,Simli,Uttaranchal,29.75,78.0167,4.0
2054,246475,Tilwara,Uttaranchal,29.7856,78.3482,0.0
2055,246476,Gauri Kund,Uttaranchal,29.7856,78.3482,0.0
2056,246481,Tharali,Uttaranchal,30.0833,79.5167,4.0
2057,246482,Talwari,Uttaranchal,30.0833,79.5167,0.0
2058,246485,Topowan,Uttaranchal,30.0833,79.5167,0.0
2059,246487,Nauti,Uttaranchal,30.0833,79.5167,0.0
2060,246488,Bachhuwaban,Uttaranchal,30.0833,79.5167,0.0
2061,246495,Chopra,Uttaranchal,29.81,78.59,4.0
2062,246722,Afzalgarh,Uttar Pradesh,29.4,78.6833,4.0
2063,246725,Chandpur R S,Uttar Pradesh,29.15,78.2667,0.0
2064,246726,Haldaur,Uttar Pradesh,29.3,78.2833,4.0
2065,246732,Nagal (Bijnor),Uttar Pradesh,29.3867,78.4033,0.0
2066,246735,Raja-Ka-Tejpur,Uttar Pradesh,29.3867,78.4033,0.0
2067,246745,Sahaspur (Bijnor),Uttar Pradesh,29.3867,78.4033,0.0
2068,246749,Sahanpur,Uttar Pradesh,29.3867,78.4033,0.0
2069,246751,Qadrabad,Uttar Pradesh,29.3867,78.4033,0.0
2070,246762,Nagina,Uttar Pradesh,29.45,78.45,4.0
2071,246763,Najibabad,Uttar Pradesh,29.6333,78.3333,4.0
2072,247001,Saharanpur,Uttar Pradesh,29.9667,77.55,4.0
2073,247120,Bahail,Uttar Pradesh,29.7059,77.3834,0.0
2074,247122,Badshahi Bagh,Uttar Pradesh,29.7059,77.3834,0.0
2075,247341,Gangoh,Uttar Pradesh,29.7667,77.25,4.0
2076,247342,Nakur,Uttar Pradesh,29.9167,77.3,4.0
2077,247452,Nanauta,Uttar Pradesh,29.7125,77.4158,4.0
2078,247551,Nagal (Saharanpur),Uttar Pradesh,29.7,77.6833,0.0
2079,247554,Deoband,Uttar Pradesh,29.7,77.6833,4.0
2080,247663,Lhaksar,Uttar Pradesh,29.7192,77.3806,0.0
2081,247664,Landhaura,Uttar Pradesh,29.7192,77.3806,4.0
2082,247667,Ganesh Vatika,Uttar Pradesh,29.7192,77.3806,0.0
2083,247668,Iqbalpur,Uttar Pradesh,29.7192,77.3806,0.0
2084,247671,Raise,Uttar Pradesh,29.7192,77.3806,0.0
2085,247771,Ailum,Uttar Pradesh,29.5237,77.2903,0.0
2086,247772,Jalalabad (Muzaffarnagar),Uttar Pradesh,29.5237,77.2903,0.0
2087,247774,Kairana,Uttar Pradesh,29.4,77.2,4.0
2088,247775,Kandhala,Uttar Pradesh,29.5237,77.2903,0.0
2089,247777,Thana Bhawan,Uttar Pradesh,29.5864,77.4167,4.0
2090,247778,Un,Uttar Pradesh,29.5847,77.2542,4.0
2091,248001,Dehradun Ho.,Uttaranchal,30.3333,78.0833,0.0
2092,248002,Clement Town,Uttaranchal,30.2667,78.0667,4.0
2093,248003,Dehradun Cantt Ho.,Uttaranchal,30.3333,78.0833,0.0
2094,248005,I.I.P. Dehradun,Uttaranchal,30.3333,78.0833,0.0
2095,248006,New Forest,Uttaranchal,30.3333,78.0833,0.0
2096,248007,Prem Nagar,Uttaranchal,30.3333,78.0833,0.0
2097,248008,Nehrugram,Uttaranchal,30.3333,78.0833,0.0
2098,248009,Rajpur,Uttaranchal,30.4,78.1,4.0
2099,248102,Sahastradhra,Uttaranchal,30.4395,77.9109,0.0
2100,248110,Mahebawalla,Uttaranchal,30.4395,77.9109,0.0
2101,248115,Mathurawala,Uttaranchal,30.4395,77.9109,0.0
2102,248116,Ranjhawala,Uttaranchal,30.4395,77.9109,0.0
2103,248119,Korwa,Uttaranchal,30.4395,77.9109,0.0
2104,248121,Ajabpur,Uttaranchal,30.4395,77.9109,0.0
2105,248122,Bariowganj,Uttaranchal,30.4395,77.9109,0.0
2106,248123,Chakrata Kailana,Uttaranchal,30.4395,77.9109,0.0
2107,248124,Barautha,Uttaranchal,30.4395,77.9109,0.0
2108,248125,Dakpathar,Uttaranchal,30.4395,77.9109,0.0
2109,248141,Ghanghora,Uttaranchal,30.45,77.7333,0.0
2110,248142,Herbertpur,Uttaranchal,30.45,77.7333,4.0
2111,248143,Bhogpur,Uttaranchal,30.45,77.7333,0.0
2112,248144,Bhaniawala,Uttaranchal,30.45,77.7333,0.0
2113,248145,Raniphool Devi,Uttaranchal,30.45,77.7333,0.0
2114,248146,Simadwar,Uttaranchal,30.45,77.7333,0.0
2115,248147,Dhakrani,Uttaranchal,30.45,77.7333,0.0
2116,248148,Kuthal,Uttaranchal,30.45,77.7333,0.0
2117,248152,Jharipani,Uttaranchal,30.4395,77.9109,0.0
2118,248159,Kalsi Gate,Uttaranchal,30.4395,77.9109,0.0
2119,248160,Harrawalla,Uttaranchal,30.4517,77.9414,0.0
2120,248161,Balawala,Uttaranchal,30.4517,77.9414,0.0
2121,248164,Chibroo,Uttaranchal,30.4517,77.9414,0.0
2122,248165,Koti,Uttaranchal,30.4517,77.9414,4.0
2123,248171,Majra,Uttaranchal,30.2833,78.0167,4.0
2124,248179,Mussoorie,Uttaranchal,30.45,78.0833,4.0
2125,248191,Vikas Nagar,Uttaranchal,30.5011,77.8454,0.0
2126,248195,I.P.E. Dehradun,Uttaranchal,30.5011,77.8454,0.0
2127,248196,Sahiya,Uttaranchal,30.6167,77.8833,4.0
2128,248197,Sahaspur,Uttaranchal,30.3856,77.8075,4.0
2129,248199,Tuini,Uttaranchal,30.5011,77.8454,0.0
2130,248201,Kolaghar,Uttaranchal,30.4264,77.9406,0.0
2131,248202,Koti Punarwas Chhatra,Uttaranchal,30.4264,77.9406,0.0
2132,248203,Pashulok,Uttaranchal,30.4264,77.9406,0.0
2133,248528,Kalsi,Uttaranchal,30.5333,77.8333,4.0
2134,249132,Chila Colony (Cpo A2471),Uttaranchal,30.0667,78.2722,0.0
2135,249193,Uttarkashi,Uttar Pradesh,30.0667,78.2722,0.0
2136,249195,Mahidanda,Uttar Pradesh,30.0667,78.2722,0.0
2137,249201,Rishikesh,Uttaranchal,30.1167,78.3167,4.0
2138,249202,Virbhadra,Uttaranchal,30.0667,78.2833,4.0
2139,249204,S.N. Temple,Uttaranchal,30.0667,78.2722,0.0
2140,249205,Raiwala,Uttaranchal,30.0167,78.2167,4.0
2141,249302,Laxman Jhula,Uttaranchal,30.0667,78.2722,0.0
2142,249304,Swargasharm,Uttaranchal,30.0667,78.2722,0.0
2143,249402,Bahadurabad,Uttar Pradesh,30.0667,78.2722,0.0
2144,249405,Mahavidyalaya,Uttar Pradesh,30.0667,78.2722,0.0
2145,249408,Kankhal,Uttar Pradesh,30.0667,78.2722,0.0
2146,250001,Victoria Park,Uttar Pradesh,29.0611,77.5556,0.0
2147,250002,Lisarigate,Uttar Pradesh,29.0611,77.5556,0.0
2148,250013,Industrial Est Pratapur,Uttar Pradesh,29.0611,77.5556,0.0
2149,250106,Machhra,Uttar Pradesh,29.0611,77.5556,0.0
2150,250221,Daurala,Uttar Pradesh,29.1167,77.6833,4.0
2151,250222,Lawar,Uttar Pradesh,29.1167,77.7667,4.0
2152,250341,Dabathwa,Uttar Pradesh,29.0611,77.5556,0.0
2153,250406,Parikshitigarh,Uttar Pradesh,29.0611,77.5556,0.0
2154,250601,Agarwal,Uttar Pradesh,28.95,77.2167,0.0
2155,250609,Baghpat,Uttar Pradesh,28.95,77.2167,4.0
2156,250611,Gandhi Chowk,Uttar Pradesh,28.95,77.2167,0.0
2157,250625,Tikari (Ghaziabad),Uttar Pradesh,28.95,77.2167,0.0
2158,251001,Gandhi Colony,Uttar Pradesh,27.5667,78.3083,0.0
2159,251305,Babri,Uttar Pradesh,25.5833,79.0333,0.0
2160,251306,Baghera,Uttar Pradesh,25.5833,79.0333,4.0
2161,251311,Charthawal,Uttar Pradesh,29.55,77.5833,4.0
2162,261001,Jail Road,Uttar Pradesh,27.6917,80.6833,0.0
2163,261121,Hargaon S M,Uttar Pradesh,27.6917,80.6833,0.0
2164,261135,Laharpur,Uttar Pradesh,27.7167,80.9,4.0
2165,261141,Maholi,Uttar Pradesh,27.6667,80.4667,4.0
2166,261202,Jahangirabad (Sitapur),Uttar Pradesh,27.6917,80.6833,0.0
2167,261203,Mahmoodabad,Uttar Pradesh,27.6917,80.6833,0.0
2168,261205,Raja Saheb,Uttar Pradesh,27.6917,80.6833,0.0
2169,261207,Talgaon,Uttar Pradesh,27.6917,80.6833,0.0
2170,261208,Tambaur,Uttar Pradesh,27.6917,80.6833,0.0
2171,261302,Damalpur,Uttar Pradesh,27.6917,80.6833,0.0
2172,261405,Sittarganj,Uttaranchal,27.6917,80.6833,0.0
2173,261502,Isangar,Uttar Pradesh,27.6917,80.6833,0.0
2174,261505,Maigalganj,Uttar Pradesh,27.6917,80.6833,0.0
2175,261506,Mahewganj,Uttar Pradesh,27.6917,80.6833,0.0
2176,262122,Ganesh Ganj,Uttar Pradesh,29.75,78.1167,0.0
2177,262125,Sultanpur,Uttaranchal,29.75,78.1167,4.0
2178,262301,Lohia Head,Uttaranchal,29.0,80.0417,0.0
2179,262308,Khatima,Uttaranchal,28.9167,79.9667,4.0
2180,262309,Tanakpur,Uttaranchal,29.0833,80.1167,4.0
2181,262310,Chandni,Uttaranchal,29.0,80.0417,0.0
2182,262311,Nanakmatta,Uttaranchal,29.0,80.0417,0.0
2183,262401,Bazpur,Uttaranchal,29.15,79.1167,4.0
2184,262402,Lalkua,Uttaranchal,29.0833,79.5167,4.0
2185,262403,Sai Camp,Uttaranchal,29.1167,79.3167,0.0
2186,262408,Gular Bhoj,Uttaranchal,29.1167,79.3167,0.0
2187,262501,Pithoragarh Ho.,Uttaranchal,29.7438,80.2229,0.0
2188,262502,Degree College,Uttaranchal,29.7438,80.2229,0.0
2189,262519,Munakote,Uttaranchal,29.7438,80.2229,0.0
2190,262520,Bharkatiya,Uttaranchal,29.4722,80.0833,0.0
2191,262521,Wadda,Uttaranchal,29.4722,80.0833,0.0
2192,262522,Gangolihat,Uttaranchal,29.6667,80.05,4.0
2193,262523,Champawat,Uttaranchal,29.3333,80.1,4.0
2194,262524,Lohaghat,Uttaranchal,29.4167,80.1,4.0
2195,262525,Abbot Mount,Uttaranchal,29.4722,80.0833,0.0
2196,262526,Jhuaghat,Uttaranchal,29.4722,80.0833,0.0
2197,262527,Barakote,Uttaranchal,29.4722,80.0833,0.0
2198,262528,Kheti Khan,Uttaranchal,29.4722,80.0833,0.0
2199,262529,Gurna,Uttaranchal,29.4722,80.0833,0.0
2200,262530,Aincholi,Uttaranchal,29.7438,80.2229,0.0
2201,262531,Bering,Uttaranchal,29.7438,80.2229,0.0
2202,262532,Ganai Gangoli,Uttaranchal,29.7438,80.2229,0.0
2203,262533,Pankhu,Uttaranchal,29.7438,80.2229,0.0
